Date,Adj Close
2004-05-14,1186.400024
2004-05-17,1180.099976
2004-05-18,1183.699951
2004-05-19,1173.599976
2004-05-20,1174.0
2004-05-21,1172.699951
2004-05-24,1179.400024
2004-05-25,1179.900024
2004-05-26,1179.300049
2004-05-27,1168.900024
2004-05-28,1163.699951
2004-05-31,1159.400024
2004-06-01,1158.0
2004-06-02,1165.800049
2004-06-03,1163.800049
2004-06-04,1164.699951
2004-06-07,1157.199951
2004-06-08,1151.900024
2004-06-09,1154.300049
2004-06-10,1159.300049
2004-06-11,1163.900024
2004-06-14,1163.0
2004-06-15,1162.5
2004-06-16,1156.900024
2004-06-17,1162.599976
2004-06-18,1158.699951
2004-06-21,1154.300049
2004-06-22,1154.300049
2004-06-23,1158.800049
2004-06-24,1151.199951
2004-06-25,1143.699951
2004-06-28,1151.900024
2004-06-29,1150.300049
2004-06-30,1155.699951
2004-07-01,1152.900024
2004-07-02,1154.300049
2004-07-05,1151.800049
2004-07-06,1157.0
2004-07-07,1150.5
2004-07-08,1149.599976
2004-07-09,1148.099976
2004-07-12,1146.900024
2004-07-13,1149.099976
2004-07-14,1153.400024
2004-07-15,1161.800049
2004-07-16,1163.699951
2004-07-19,1156.599976
2004-07-20,1160.5
2004-07-21,1160.5
2004-07-22,1161.300049
2004-07-23,1166.5
2004-07-26,1161.199951
2004-07-27,1161.099976
2004-07-28,1168.800049
2004-07-29,1168.0
2004-07-30,1170.099976
2004-08-02,1165.5
2004-08-03,1164.800049
2004-08-04,1163.800049
2004-08-05,1163.699951
2004-08-06,1152.0
2004-08-09,1156.400024
2004-08-10,1153.900024
2004-08-11,1154.400024
2004-08-12,1158.5
2004-08-13,1154.800049
2004-08-16,1158.5
2004-08-17,1157.900024
2004-08-18,1156.900024
2004-08-19,1155.099976
2004-08-20,1151.800049
2004-08-23,1152.599976
2004-08-24,1153.300049
2004-08-25,1155.199951
2004-08-26,1153.699951
2004-08-27,1151.300049
2004-08-30,1152.699951
2004-08-31,1150.599976
2004-09-01,1147.800049
2004-09-02,1148.699951
2004-09-03,1151.199951
2004-09-06,1153.5
2004-09-07,1151.300049
2004-09-08,1148.0
2004-09-09,1140.300049
2004-09-10,1145.599976
2004-09-13,1144.300049
2004-09-14,1144.900024
2004-09-15,1144.800049
2004-09-16,1145.300049
2004-09-17,1145.800049
2004-09-20,1145.800049
2004-09-21,1144.0
2004-09-22,1147.599976
2004-09-23,1147.699951
2004-09-24,1144.900024
2004-09-27,1148.0
2004-09-28,1155.099976
2004-09-29,1152.099976
2004-09-30,1150.800049
2004-10-01,1147.300049
2004-10-04,1135.5
2004-10-05,1104.699951
2004-10-06,1112.199951
2004-10-07,1137.699951
2004-10-08,1134.199951
2004-10-11,1135.0
2004-10-12,1132.099976
2004-10-13,1125.5
2004-10-14,1134.199951
2004-10-15,1134.099976
2004-10-18,1131.800049
2004-10-19,1131.0
2004-10-20,1134.599976
2004-10-21,1128.099976
2004-10-22,1122.800049
2004-10-25,1118.599976
2004-10-26,1122.800049
2004-10-27,1120.400024
2004-10-28,
2004-10-29,1106.300049
2004-11-01,1107.699951
2004-11-02,1074.5
2004-11-03,1100.5
2004-11-04,1072.800049
2004-11-05,1091.900024
2004-11-08,1098.400024
2004-11-09,1094.900024
2004-11-10,1098.199951
2004-11-11,1098.800049
2004-11-12,1089.0
2004-11-15,1084.400024
2004-11-16,1077.800049
2004-11-17,1067.400024
2004-11-18,1062.0
2004-11-19,1054.0
2004-11-22,1026.699951
2004-11-23,1055.0
2004-11-24,1066.5
2004-11-25,1056.0
2004-11-26,1047.199951
2004-11-29,1047.800049
2004-11-30,1047.599976
2004-12-01,1043.099976
2004-12-02,1041.800049
2004-12-03,1045.5
2004-12-06,1039.300049
2004-12-07,1040.599976
2004-12-08,1057.199951
2004-12-09,1056.599976
2004-12-10,1068.599976
2004-12-13,1058.300049
2004-12-14,1057.800049
2004-12-15,1061.400024
2004-12-16,1055.199951
2004-12-17,1057.900024
2004-12-20,1056.699951
2004-12-21,1054.900024
2004-12-22,1052.199951
2004-12-23,1048.099976
2004-12-24,1046.099976
2004-12-27,1030.099976
2004-12-28,1043.699951
2004-12-29,1029.800049
2004-12-30,1026.800049
2004-12-31,1002.599976
2005-01-03,1027.300049
2005-01-04,1028.699951
2005-01-05,1035.800049
2005-01-06,1048.400024
2005-01-07,1045.099976
2005-01-10,1011.599976
2005-01-11,1034.599976
2005-01-12,1033.300049
2005-01-13,1028.300049
2005-01-14,1042.900024
2005-01-17,1035.599976
2005-01-18,1035.699951
2005-01-19,1030.699951
2005-01-20,1033.060059
2005-01-21,1037.800049
2005-01-24,1032.160034
2005-01-25,1032.160034
2005-01-26,1032.160034
2005-01-27,1027.900024
2005-01-28,1023.799988
2005-01-31,1025.410034
2005-02-01,1027.810059
2005-02-02,1027.900024
2005-02-03,1025.099976
2005-02-04,1022.700012
2005-02-07,1028.699951
2005-02-08,1035.900024
2005-02-09,1037.900024
2005-02-10,1038.800049
2005-02-11,1032.800049
2005-02-14,1024.900024
2005-02-15,1023.700012
2005-02-16,1028.300049
2005-02-17,1025.800049
2005-02-18,1012.299988
2005-02-21,1023.059998
2005-02-22,1003.099976
2005-02-23,1003.960022
2005-02-24,1006.359985
2005-02-25,1007.799988
2005-02-28,1003.799988
2005-03-01,992.940002
2005-03-02,1006.359985
2005-03-03,1005.799988
2005-03-04,1007.700012
2005-03-07,1004.400024
2005-03-08,1003.799988
2005-03-09,1000.900024
2005-03-10,1000.0
2005-03-11,997.179993
2005-03-14,1000.299988
2005-03-15,1003.700012
2005-03-16,1003.809998
2005-03-17,1000.700012
2005-03-18,1003.700012
2005-03-21,1009.0
2005-03-22,1009.400024
2005-03-23,1012.0
2005-03-24,1013.0
2005-03-25,1014.0
2005-03-28,1018.0
2005-03-29,1019.0
2005-03-30,1024.0
2005-03-31,1017.0
2005-04-01,1011.799988
2005-04-04,1017.0
2005-04-05,1017.0
2005-04-06,1012.0
2005-04-07,1011.700012
2005-04-08,1001.900024
2005-04-11,1012.799988
2005-04-12,1015.0
2005-04-13,1011.0
2005-04-14,1017.700012
2005-04-15,1017.299988
2005-04-18,1016.700012
2005-04-19,1010.0
2005-04-20,1005.0
2005-04-21,1008.0
2005-04-22,999.690002
2005-04-25,998.900024
2005-04-26,998.340027
2005-04-27,1000.799988
2005-04-28,1001.599976
2005-04-29,996.659973
2005-05-02,1000.799988
2005-05-03,1002.0
2005-05-04,994.710022
2005-05-05,999.5
2005-05-06,1001.700012
2005-05-09,1000.900024
2005-05-10,999.0
2005-05-11,996.679993
2005-05-12,999.0
2005-05-13,993.099976
2005-05-16,1006.799988
2005-05-17,998.929993
2005-05-18,1004.960022
2005-05-19,1003.799988
2005-05-20,1007.599976
2005-05-23,1004.0
2005-05-24,996.0
2005-05-25,1000.900024
2005-05-26,1001.099976
2005-05-27,999.320007
2005-05-30,1002.200012
2005-05-31,1007.0
2005-06-01,1014.700012
2005-06-02,1012.799988
2005-06-03,1007.700012
2005-06-06,1004.5
2005-06-07,1004.0
2005-06-08,1005.799988
2005-06-09,1003.0
2005-06-10,1007.700012
2005-06-13,1017.0
2005-06-14,1015.0
2005-06-15,1013.0
2005-06-16,1013.799988
2005-06-17,1008.599976
2005-06-20,1009.700012
2005-06-21,1007.700012
2005-06-22,1010.0
2005-06-23,1010.299988
2005-06-24,1012.599976
2005-06-27,1012.900024
2005-06-28,1023.0
2005-06-29,1030.300049
2005-06-30,1033.800049
2005-07-01,1031.0
2005-07-04,1043.300049
2005-07-05,1049.0
2005-07-06,1054.0
2005-07-07,1050.699951
2005-07-08,1054.300049
2005-07-11,1039.400024
2005-07-12,1035.0
2005-07-13,1036.0
2005-07-14,1033.699951
2005-07-15,1037.800049
2005-07-18,1033.0
2005-07-19,1043.900024
2005-07-20,1039.709961
2005-07-21,1039.709961
2005-07-22,1021.299988
2005-07-25,1017.0
2005-07-26,1024.699951
2005-07-27,1030.699951
2005-07-28,1027.699951
2005-07-29,1023.0
2005-08-01,1017.0
2005-08-02,1010.700012
2005-08-03,1016.0
2005-08-04,1017.0
2005-08-05,1012.799988
2005-08-08,1016.700012
2005-08-09,1014.0
2005-08-10,1017.0
2005-08-11,1011.0
2005-08-12,1012.299988
2005-08-15,1017.0
2005-08-16,1018.0
2005-08-17,1005.599976
2005-08-18,1017.0
2005-08-19,1021.900024
2005-08-22,1017.0
2005-08-23,1026.199951
2005-08-24,1027.400024
2005-08-25,1026.699951
2005-08-26,1031.099976
2005-08-29,1026.099976
2005-08-30,1033.0
2005-08-31,1039.5
2005-09-01,1019.700012
2005-09-02,1027.199951
2005-09-05,1023.400024
2005-09-06,1026.5
2005-09-07,1018.900024
2005-09-08,1027.5
2005-09-09,1026.099976
2005-09-12,1015.200012
2005-09-13,1025.300049
2005-09-14,1025.400024
2005-09-15,1023.799988
2005-09-16,1016.5
2005-09-19,1014.5
2005-09-20,1035.900024
2005-09-21,
2005-09-22,1027.400024
2005-09-23,1032.900024
2005-09-26,1021.0
2005-09-27,1034.199951
2005-09-28,1039.0
2005-09-29,1028.400024
2005-09-30,1032.099976
2005-10-03,1043.699951
2005-10-04,1042.5
2005-10-05,1036.699951
2005-10-06,1039.0
2005-10-07,1035.699951
2005-10-10,1037.800049
2005-10-11,1044.0
2005-10-12,1043.5
2005-10-13,1042.199951
2005-10-14,1025.900024
2005-10-17,1050.300049
2005-10-18,1053.0
2005-10-19,1053.400024
2005-10-20,1052.5
2005-10-21,1058.699951
2005-10-24,1009.200012
2005-10-25,1048.0
2005-10-26,1047.0
2005-10-27,996.830017
2005-10-28,1044.0
2005-10-31,1044.099976
2005-11-01,1040.199951
2005-11-02,1038.800049
2005-11-03,1044.400024
2005-11-04,1050.199951
2005-11-07,1036.300049
2005-11-08,1045.0
2005-11-09,1048.0
2005-11-10,1052.300049
2005-11-11,1024.400024
2005-11-14,1039.400024
2005-11-15,1018.299988
2005-11-16,1028.199951
2005-11-17,1015.900024
2005-11-18,1018.599976
2005-11-21,1025.599976
2005-11-22,1024.300049
2005-11-23,1027.099976
2005-11-24,1027.400024
2005-11-25,1032.599976
2005-11-28,1021.099976
2005-11-29,1028.699951
2005-11-30,1019.099976
2005-12-01,1019.5
2005-12-02,1022.700012
2005-12-05,1016.799988
2005-12-06,1020.900024
2005-12-07,1025.0
2005-12-08,1022.799988
2005-12-09,1020.299988
2005-12-12,1015.0
2005-12-13,1011.400024
2005-12-14,1007.700012
2005-12-15,997.200012
2005-12-16,1002.700012
2005-12-19,1006.200012
2005-12-20,1004.900024
2005-12-21,1005.0
2005-12-22,1001.5
2005-12-23,1001.299988
2005-12-26,1004.0
2005-12-27,999.960022
2005-12-28,1006.400024
2005-12-29,999.700012
2005-12-30,999.450012
2006-01-02,1001.5
2006-01-03,987.409973
2006-01-04,983.859985
2006-01-05,981.450012
2006-01-06,940.710022
2006-01-09,970.719971
2006-01-10,970.530029
2006-01-11,968.369995
2006-01-12,960.549988
2006-01-13,969.23999
2006-01-16,972.190002
2006-01-17,972.539978
2006-01-18,981.700012
2006-01-19,972.039978
2006-01-20,969.219971
2006-01-23,967.210022
2006-01-24,965.710022
2006-01-25,961.940002
2006-01-26,959.150024
2006-01-27,967.210022
2006-01-30,958.659973
2006-01-31,948.080017
2006-02-01,952.630005
2006-02-02,961.47998
2006-02-03,958.960022
2006-02-06,951.549988
2006-02-07,954.179993
2006-02-08,957.23999
2006-02-09,959.429993
2006-02-10,961.909973
2006-02-13,963.690002
2006-02-14,957.659973
2006-02-15,963.109985
2006-02-16,960.47998
2006-02-17,954.820007
2006-02-20,955.880005
2006-02-21,955.130005
2006-02-22,963.030029
2006-02-23,956.080017
2006-02-24,957.52002
2006-02-27,957.330017
2006-02-28,952.76001
2006-03-01,957.330017
2006-03-02,949.070007
2006-03-03,957.280029
2006-03-06,966.809998
2006-03-07,970.599976
2006-03-08,967.5
2006-03-09,971.219971
2006-03-10,966.409973
2006-03-13,966.609985
2006-03-14,960.099976
2006-03-15,958.98999
2006-03-16,961.51001
2006-03-17,925.22998
2006-03-20,922.710022
2006-03-21,958.869995
2006-03-22,962.0
2006-03-23,970.26001
2006-03-24,961.539978
2006-03-27,965.98999
2006-03-28,968.47998
2006-03-29,962.169983
2006-03-30,955.900024
2006-03-31,964.090027
2006-04-03,952.27002
2006-04-04,950.77002
2006-04-05,942.700012
2006-04-06,945.26001
2006-04-07,942.280029
2006-04-10,941.98999
2006-04-11,940.27002
2006-04-12,951.330017
2006-04-13,949.77002
2006-04-14,950.119995
2006-04-17,939.070007
2006-04-18,932.719971
2006-04-19,931.039978
2006-04-20,938.380005
2006-04-21,935.609985
2006-04-24,926.140015
2006-04-25,932.369995
2006-04-26,932.799988
2006-04-27,927.780029
2006-04-28,922.469971
2006-05-01,934.890015
2006-05-02,924.859985
2006-05-03,923.820007
2006-05-04,923.619995
2006-05-05,929.559998
2006-05-08,920.710022
2006-05-09,916.380005
2006-05-10,919.289978
2006-05-11,921.690002
2006-05-12,916.119995
2006-05-15,935.97998
2006-05-16,929.969971
2006-05-17,925.289978
2006-05-18,933.809998
2006-05-19,933.02002
2006-05-22,939.400024
2006-05-23,938.070007
2006-05-24,938.950012
2006-05-25,936.169983
2006-05-26,938.02002
2006-05-29,934.909973
2006-05-30,937.030029
2006-05-31,937.179993
2006-06-01,930.119995
2006-06-02,935.859985
2006-06-05,937.159973
2006-06-06,937.330017
2006-06-07,936.609985
2006-06-08,918.359985
2006-06-09,941.210022
2006-06-12,948.190002
2006-06-13,952.77002
2006-06-14,946.900024
2006-06-15,945.76001
2006-06-16,943.679993
2006-06-19,950.669983
2006-06-20,945.780029
2006-06-21,941.549988
2006-06-22,943.849976
2006-06-23,943.609985
2006-06-26,941.429993
2006-06-27,948.799988
2006-06-28,948.5
2006-06-29,938.400024
2006-06-30,936.460022
2006-07-03,932.690002
2006-07-04,932.950012
2006-07-05,940.679993
2006-07-06,934.919983
2006-07-07,936.820007
2006-07-10,933.440002
2006-07-11,931.340027
2006-07-12,936.349976
2006-07-13,939.22998
2006-07-14,912.900024
2006-07-17,942.359985
2006-07-18,948.570007
2006-07-19,943.960022
2006-07-20,938.48999
2006-07-21,935.570007
2006-07-24,941.650024
2006-07-25,944.820007
2006-07-26,932.929993
2006-07-27,943.01001
2006-07-28,939.599976
2006-07-31,941.950012
2006-08-01,938.25
2006-08-02,951.570007
2006-08-03,952.059998
2006-08-04,952.159973
2006-08-07,955.23999
2006-08-08,956.0
2006-08-09,949.700012
2006-08-10,944.619995
2006-08-11,953.039978
2006-08-14,953.659973
2006-08-15,917.630005
2006-08-16,949.340027
2006-08-17,950.23999
2006-08-18,950.059998
2006-08-21,945.070007
2006-08-22,944.539978
2006-08-23,948.099976
2006-08-24,951.409973
2006-08-25,950.960022
2006-08-28,953.27002
2006-08-29,916.669983
2006-08-30,949.530029
2006-08-31,950.150024
2006-09-01,947.330017
2006-09-04,945.940002
2006-09-05,943.609985
2006-09-06,946.01001
2006-09-07,943.080017
2006-09-08,944.950012
2006-09-11,943.859985
2006-09-12,949.320007
2006-09-13,946.47998
2006-09-14,946.27002
2006-09-15,947.340027
2006-09-18,941.26001
2006-09-19,943.640015
2006-09-20,937.299988
2006-09-21,927.859985
2006-09-22,933.340027
2006-09-25,936.809998
2006-09-26,901.349976
2006-09-27,929.640015
2006-09-28,934.900024
2006-09-29,936.380005
2006-10-02,931.440002
2006-10-03,900.580017
2006-10-04,938.559998
2006-10-05,938.75
2006-10-06,937.469971
2006-10-09,951.549988
2006-10-10,951.47998
2006-10-11,948.72998
2006-10-12,943.700012
2006-10-13,948.01001
2006-10-16,943.049988
2006-10-17,941.869995
2006-10-18,943.650024
2006-10-19,939.450012
2006-10-20,947.280029
2006-10-23,952.109985
2006-10-24,945.419983
2006-10-25,939.75
2006-10-26,932.830017
2006-10-27,932.539978
2006-10-30,934.030029
2006-10-31,925.150024
2006-11-01,927.75
2006-11-02,925.22998
2006-11-03,927.030029
2006-11-06,929.320007
2006-11-07,926.5
2006-11-08,924.559998
2006-11-09,921.619995
2006-11-10,923.51001
2006-11-13,926.840027
2006-11-14,926.280029
2006-11-15,929.159973
2006-11-16,927.97998
2006-11-17,922.01001
2006-11-20,925.909973
2006-11-21,922.059998
2006-11-22,916.950012
2006-11-23,917.690002
2006-11-24,920.039978
2006-11-27,919.159973
2006-11-28,916.119995
2006-11-29,922.830017
2006-11-30,919.809998
2006-12-01,915.969971
2006-12-04,914.590027
2006-12-05,914.5
2006-12-06,907.619995
2006-12-07,903.539978
2006-12-08,899.039978
2006-12-11,908.780029
2006-12-12,909.210022
2006-12-13,915.299988
2006-12-14,909.01001
2006-12-15,917.380005
2006-12-18,916.080017
2006-12-19,915.450012
2006-12-20,886.679993
2006-12-21,916.669983
2006-12-22,921.5
2006-12-25,921.469971
2006-12-26,892.809998
2006-12-27,921.099976
2006-12-28,917.01001
2006-12-29,916.940002
2007-01-01,917.22998
2007-01-02,914.419983
2007-01-03,914.309998
2007-01-04,925.23999
2007-01-05,925.440002
2007-01-08,924.369995
2007-01-09,928.169983
2007-01-10,930.159973
2007-01-11,930.309998
2007-01-12,927.659973
2007-01-15,926.669983
2007-01-16,925.48999
2007-01-17,925.150024
2007-01-18,923.890015
2007-01-19,926.72998
2007-01-22,930.530029
2007-01-23,923.280029
2007-01-24,927.950012
2007-01-25,928.700012
2007-01-26,928.679993
2007-01-29,924.890015
2007-01-30,930.849976
2007-01-31,924.039978
2007-02-01,926.289978
2007-02-02,931.340027
2007-02-05,925.150024
2007-02-06,916.77002
2007-02-07,918.909973
2007-02-08,920.299988
2007-02-09,922.179993
2007-02-12,926.22998
2007-02-13,927.400024
2007-02-14,927.080017
2007-02-15,922.599976
2007-02-16,924.929993
2007-02-19,924.48999
2007-02-20,896.01001
2007-02-21,927.690002
2007-02-22,894.659973
2007-02-23,927.280029
2007-02-26,925.0
2007-02-27,927.549988
2007-02-28,928.599976
2007-03-01,903.599976
2007-03-02,903.969971
2007-03-05,909.890015
2007-03-06,933.539978
2007-03-07,933.640015
2007-03-08,934.630005
2007-03-09,934.72998
2007-03-12,932.02002
2007-03-13,932.289978
2007-03-14,935.76001
2007-03-15,929.0
2007-03-16,933.650024
2007-03-19,931.929993
2007-03-20,927.27002
2007-03-21,920.47998
2007-03-22,929.309998
2007-03-23,927.409973
2007-03-26,926.830017
2007-03-27,927.0
2007-03-28,930.400024
2007-03-29,928.52002
2007-03-30,932.359985
2007-04-02,925.609985
2007-04-03,928.98999
2007-04-04,922.710022
2007-04-05,921.52002
2007-04-06,923.580017
2007-04-09,926.72998
2007-04-10,922.289978
2007-04-11,921.039978
2007-04-12,918.859985
2007-04-13,918.26001
2007-04-16,921.679993
2007-04-17,919.679993
2007-04-18,916.070007
2007-04-19,926.26001
2007-04-20,927.299988
2007-04-23,925.01001
2007-04-24,925.169983
2007-04-25,926.140015
2007-04-26,927.630005
2007-04-27,926.159973
2007-04-30,930.549988
2007-05-01,891.619995
2007-05-02,929.830017
2007-05-03,926.609985
2007-05-04,926.669983
2007-05-07,922.469971
2007-05-08,921.299988
2007-05-09,924.219971
2007-05-10,926.059998
2007-05-11,925.679993
2007-05-14,923.409973
2007-05-15,923.76001
2007-05-16,922.969971
2007-05-17,890.419983
2007-05-18,932.75
2007-05-21,928.349976
2007-05-22,929.719971
2007-05-23,931.409973
2007-05-24,931.409973
2007-05-25,927.27002
2007-05-28,912.099976
2007-05-29,931.409973
2007-05-30,931.409973
2007-05-31,931.409973
2007-06-01,927.51001
2007-06-04,931.409973
2007-06-05,926.030029
2007-06-06,931.409973
2007-06-07,927.840027
2007-06-08,929.840027
2007-06-11,931.409973
2007-06-12,931.409973
2007-06-13,931.409973
2007-06-14,931.409973
2007-06-15,926.429993
2007-06-18,931.409973
2007-06-19,926.01001
2007-06-20,931.409973
2007-06-21,926.640015
2007-06-22,924.919983
2007-06-25,931.409973
2007-06-26,931.409973
2007-06-27,925.159973
2007-06-28,931.409973
2007-06-29,921.559998
2007-07-02,920.02002
2007-07-03,917.26001
2007-07-04,919.169983
2007-07-05,920.539978
2007-07-06,918.22998
2007-07-09,919.830017
2007-07-10,915.849976
2007-07-11,918.320007
2007-07-12,916.330017
2007-07-13,916.299988
2007-07-16,917.609985
2007-07-17,916.780029
2007-07-18,915.450012
2007-07-19,915.710022
2007-07-20,914.049988
2007-07-23,915.210022
2007-07-24,912.969971
2007-07-25,911.909973
2007-07-26,916.01001
2007-07-27,921.409973
2007-07-30,920.299988
2007-07-31,920.440002
2007-08-01,931.409973
2007-08-02,920.780029
2007-08-03,921.859985
2007-08-06,922.090027
2007-08-07,922.130005
2007-08-08,923.530029
2007-08-09,923.469971
2007-08-10,930.650024
2007-08-13,929.280029
2007-08-14,934.340027
2007-08-15,931.409973
2007-08-16,943.869995
2007-08-17,949.409973
2007-08-20,941.679993
2007-08-21,944.359985
2007-08-22,941.97998
2007-08-23,941.080017
2007-08-24,939.090027
2007-08-27,938.049988
2007-08-28,940.289978
2007-08-29,940.650024
2007-08-30,939.780029
2007-08-31,937.099976
2007-09-03,931.409973
2007-09-04,937.309998
2007-09-05,937.890015
2007-09-06,938.179993
2007-09-07,936.969971
2007-09-10,
2007-09-11,931.409973
2007-09-12,931.409973
2007-09-13,931.409973
2007-09-14,925.460022
2007-09-17,931.409973
2007-09-18,922.409973
2007-09-19,924.27002
2007-09-20,922.900024
2007-09-21,919.090027
2007-09-24,920.590027
2007-09-25,918.669983
2007-09-26,919.5
2007-09-27,918.309998
2007-09-28,911.390015
2007-10-01,912.25
2007-10-02,913.47998
2007-10-03,899.359985
2007-10-04,915.309998
2007-10-05,916.599976
2007-10-08,914.01001
2007-10-09,916.77002
2007-10-10,915.929993
2007-10-11,917.530029
2007-10-12,915.599976
2007-10-15,917.109985
2007-10-16,915.419983
2007-10-17,916.809998
2007-10-18,916.52002
2007-10-19,912.780029
2007-10-22,913.140015
2007-10-23,916.25
2007-10-24,915.030029
2007-10-25,913.809998
2007-10-26,908.169983
2007-10-29,905.640015
2007-10-30,904.890015
2007-10-31,898.690002
2007-11-01,904.72998
2007-11-02,908.030029
2007-11-05,906.51001
2007-11-06,906.380005
2007-11-07,907.650024
2007-11-08,907.159973
2007-11-09,905.02002
2007-11-12,911.51001
2007-11-13,916.030029
2007-11-14,913.960022
2007-11-15,915.599976
2007-11-16,917.669983
2007-11-19,917.570007
2007-11-20,918.200012
2007-11-21,931.409973
2007-11-22,932.030029
2007-11-23,931.320007
2007-11-26,
2007-11-27,931.409973
2007-11-28,931.409973
2007-11-29,928.179993
2007-11-30,919.47998
2007-12-03,931.409973
2007-12-04,921.140015
2007-12-05,931.409973
2007-12-06,919.909973
2007-12-07,918.539978
2007-12-10,922.820007
2007-12-11,925.380005
2007-12-12,924.640015
2007-12-13,921.340027
2007-12-14,928.590027
2007-12-17,929.690002
2007-12-18,
2007-12-19,935.679993
2007-12-20,943.179993
2007-12-21,937.679993
2007-12-24,921.890015
2007-12-25,937.090027
2007-12-26,931.200012
2007-12-27,938.700012
2007-12-28,935.070007
2007-12-31,926.359985
2008-01-01,941.119995
2008-01-02,937.119995
2008-01-03,935.150024
2008-01-04,939.530029
2008-01-07,939.27002
2008-01-08,938.890015
2008-01-09,936.710022
2008-01-10,932.77002
2008-01-11,936.830017
2008-01-14,936.840027
2008-01-15,937.01001
2008-01-16,937.830017
2008-01-17,947.440002
2008-01-18,941.76001
2008-01-21,949.02002
2008-01-22,950.289978
2008-01-23,947.97998
2008-01-24,946.02002
2008-01-25,945.5
2008-01-28,949.169983
2008-01-29,942.929993
2008-01-30,940.640015
2008-01-31,941.219971
2008-02-01,946.460022
2008-02-04,942.169983
2008-02-05,943.059998
2008-02-06,942.320007
2008-02-07,941.840027
2008-02-08,940.570007
2008-02-11,944.47998
2008-02-12,945.289978
2008-02-13,945.52002
2008-02-14,943.820007
2008-02-15,943.77002
2008-02-18,944.359985
2008-02-19,943.609985
2008-02-20,941.679993
2008-02-21,947.309998
2008-02-22,947.349976
2008-02-25,945.450012
2008-02-26,939.409973
2008-02-27,941.080017
2008-02-28,934.039978
2008-02-29,937.840027
2008-03-03,945.47998
2008-03-04,946.23999
2008-03-05,947.549988
2008-03-06,947.070007
2008-03-07,955.469971
2008-03-10,964.73999
2008-03-11,969.039978
2008-03-12,967.049988
2008-03-13,979.5
2008-03-14,996.219971
2008-03-17,987.98999
2008-03-18,1017.400024
2008-03-19,1010.299988
2008-03-20,1008.099976
2008-03-21,978.140015
2008-03-24,1008.400024
2008-03-25,974.919983
2008-03-26,982.309998
2008-03-27,985.640015
2008-03-28,991.890015
2008-03-31,992.280029
2008-04-01,
2008-04-02,970.099976
2008-04-03,974.530029
2008-04-04,972.869995
2008-04-07,974.549988
